No.,Time,Source,Destination,Info,Protocol,Length
901,1679479462.040615,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58297 A / Raw,Ethernet,1494
902,1679479462.040912,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58297 > 184.28.173.113:https A,Ethernet,54
903,1679479462.040661,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58297 PA / Raw,Ethernet,98
904,1679479462.041109,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58297 > 184.28.173.113:https A,Ethernet,54
905,1679479462.127395,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
906,1679479462.128018,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
907,1679479462.127484,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1152
908,1679479462.128285,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
909,1679479462.136737,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https PA / Raw,Ethernet,172
910,1679479462.137783,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 A,Ethernet,54
911,1679479462.161474,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https PA / Raw,Ethernet,139
912,1679479462.162027,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 A,Ethernet,54
913,1679479462.162107,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https PA / Raw,Ethernet,369
914,1679479462.162267,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https PA / Raw,Ethernet,139
915,1679479462.162557,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 A,Ethernet,54
916,1679479462.162584,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 A,Ethernet,54
917,1679479462.164749,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58297 PA / Raw,Ethernet,1360
918,1679479462.165062,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58297 > 184.28.173.113:https A,Ethernet,54
919,1679479462.164808,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58297 PA / Raw,Ethernet,1152
920,1679479462.165386,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58297 > 184.28.173.113:https A,Ethernet,54
921,1679479462.168340,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58297 > 184.28.173.113:https PA / Raw,Ethernet,172
922,1679479462.169106,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58297 A,Ethernet,54
923,1679479462.279528,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58297 PA / Raw,Ethernet,304
924,1679479462.284008,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,304
925,1679479462.289994,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,114
926,1679479462.290805,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
927,1679479462.291407,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https PA / Raw,Ethernet,84
928,1679479462.291654,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,480
929,1679479462.291721,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
930,1679479462.291741,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
931,1679479462.292862,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 A,Ethernet,54
932,1679479462.293960,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
933,1679479462.295679,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,638
934,1679479462.313028,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58297 > 184.28.173.113:https A,Ethernet,54
935,1679479462.314787,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
936,1679479462.315659,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
937,1679479462.319707,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
938,1679479462.331913,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
939,1679479462.333177,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
940,1679479462.358851,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
941,1679479462.362728,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
942,1679479462.362799,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
943,1679479462.364569,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
944,1679479462.366092,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
945,1679479462.366175,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
946,1679479462.366990,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
947,1679479462.368351,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
948,1679479462.370240,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
949,1679479462.388489,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
950,1679479462.389105,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
951,1679479462.391838,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
952,1679479462.391912,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
953,1679479462.392891,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
954,1679479462.394345,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
955,1679479462.394462,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
956,1679479462.395046,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
957,1679479462.396427,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
958,1679479462.396484,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
959,1679479462.397254,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
960,1679479462.397535,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
961,1679479462.409933,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 A / Raw,Ethernet,1494
962,1679479462.410523,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
963,1679479462.410005,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1226
964,1679479462.435334,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
965,1679479462.435886,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
966,1679479462.438945,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 A / Raw,Ethernet,1494
967,1679479462.439014,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1226
968,1679479462.439757,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
969,1679479462.439917,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 A / Raw,Ethernet,1494
970,1679479462.439944,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1226
971,1679479462.440391,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
972,1679479462.440562,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 A / Raw,Ethernet,1494
973,1679479462.440589,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1226
974,1679479462.440876,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
975,1679479462.444456,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
976,1679479462.444525,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
977,1679479462.445164,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
978,1679479462.446483,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
979,1679479462.446541,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
980,1679479462.447038,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
981,1679479462.450589,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
982,1679479462.450663,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
983,1679479462.451580,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
984,1679479462.451772,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
985,1679479462.466348,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
986,1679479462.466912,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
987,1679479462.466432,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
988,1679479462.469927,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
989,1679479462.470965,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
990,1679479462.471938,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
991,1679479462.472057,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
992,1679479462.472620,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
993,1679479462.473944,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
994,1679479462.474014,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
995,1679479462.474622,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
996,1679479462.478221,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
997,1679479462.482676,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
998,1679479462.482941,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
999,1679479462.484745,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1000,1679479462.485403,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1001,1679479462.485607,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
1002,1679479462.488670,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1003,1679479462.489039,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1004,1679479462.489148,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
1005,1679479462.492184,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1006,1679479462.492605,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1007,1679479462.492735,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
1008,1679479462.523491,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 A / Raw,Ethernet,1494
1009,1679479462.523597,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1226
1010,1679479462.524424,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
1011,1679479462.523626,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1012,1679479462.528309,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 A / Raw,Ethernet,1494
1013,1679479462.528960,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
1014,1679479462.528447,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1226
1015,1679479462.531866,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1016,1679479462.532446,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
1017,1679479462.531945,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1018,1679479462.532782,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1019,1679479462.532998,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
1020,1679479462.533752,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 A / Raw,Ethernet,1494
1021,1679479462.533821,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 A / Raw,Ethernet,1494
1022,1679479462.534293,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
1023,1679479462.533846,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 A / Raw,Ethernet,1494
1024,1679479462.533866,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,958
1025,1679479462.534630,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
1026,1679479462.545750,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1027,1679479462.548614,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1028,1679479462.549189,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
1029,1679479462.554349,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1030,1679479462.569269,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1031,1679479462.570275,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
1032,1679479462.569567,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1033,1679479462.570622,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1034,1679479462.570758,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
1035,1679479462.571259,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1036,1679479462.573575,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1037,1679479462.574157,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
1038,1679479462.594151,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1039,1679479462.594294,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1040,1679479462.595176,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
1041,1679479462.595320,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1042,1679479462.595346,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1043,1679479462.595685,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
1044,1679479462.595814,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 A / Raw,Ethernet,1494
1045,1679479462.595829,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1226
1046,1679479462.595963,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
1047,1679479462.598782,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1048,1679479462.598879,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1049,1679479462.599347,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
1050,1679479462.599443,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1051,1679479462.602615,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 184.28.173.113:https > 192.168.232.2:58296 PA / Raw,Ethernet,1360
1052,1679479462.602950,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:58296 > 184.28.173.113:https A,Ethernet,54
